;Arpes occ;Arpes tot
-1.2046875;0.142832910574654;0.142833676593389
-1.20234375;0.141105159182486;0.141105897738456
-1.2;0.139394281528198;0.139394992982597
-1.19765625;0.137700174132611;0.137700858863342
-1.1953125;0.136022733275793;0.136023391677296
-1.19296875;0.13436185501181;0.134362487494877
-1.190625;0.132717435183353;0.132718042174929
-1.18828125;0.131089369436224;0.131089951379206
-1.1859375;0.129477553233695;0.129478110586719
-1.18359375;0.127881881870735;0.127882415107951
-1.18125;0.126302250488097;0.126302760098938
-1.17890625;0.124738554086274;0.124739040575212
-1.1765625;0.123190687539311;0.123191151425613
-1.17421875;0.121658545608493;0.121658987425958
-1.171875;0.120142022955878;0.120142443252569
-1.16953125;0.118641014157704;0.118641413495674
-1.1671875;0.117155413717648;0.117155792672657
-1.16484375;0.115685116079951;0.115685475241169
-1.1625;0.114230015642393;0.114230355612104
-1.16015625;0.112790006769135;0.112790328162426
-1.1578125;0.111364983803411;0.111365287247856
-1.15546875;0.109954841080083;0.109955127215418
-1.153125;0.10855947293804;0.108559742415834
-1.15078125;0.107178773732474;0.107179027215788
-1.1484375;0.105812637846989;0.105812876010031
-1.14609375;0.104460959705577;0.104461183233349
-1.14375;0.103123633784442;0.103123843372381
-1.14140625;0.101800554623685;0.101800750977295
-1.1390625;0.100491616838836;0.100491800673317
-1.13671875;0.0991967151322394;0.0991968871721065
-1.134375;0.0979157443042941;0.0979159052829972
-1.13203125;0.0966485992645482;0.0966487499240775
-1.1296875;0.0953951750426412;0.0953953161331316
-1.12734375;0.0941553667991007;0.0941554990784316
-1.125;0.0929290698359906;0.0929291940693779
-1.12265625;0.0917161796074117;0.0917162965669972
-1.1203125;0.0905165917298521;0.0905167021942864
-1.11796875;0.089330201992391;0.0893303067464125
-1.115625;0.088156906366754;0.0881570062007647
-1.11328125;0.086996601017216;0.0869966967268513
-1.1109375;0.085849182310362;0.0858492746960592
-1.10859375;0.0847145468246947;0.0847146366912543
-1.10625;0.0835925913600936;0.0835926795162407
-1.10390625;0.0824832129471285;0.0824833002050698
-1.1015625;0.0813863088562237;0.0813863960312007
-1.09921875;0.0803017766066724;0.0803018645165142
-1.096875;0.0792295139755065;0.0792296034401782
-1.09453125;0.0781694190062127;0.0781695108473617
-1.0921875;0.0771213900173102;0.0771214850578127
-1.08984375;0.0760853256107748;0.0760854246742784
-1.0875;0.0750611246803162;0.0750612285907816
-1.08515625;0.0740486864195114;0.0740487960007547
-1.0828125;0.0730479103297902;0.0730480264050215
-1.08046875;0.0720586962282751;0.0720588196196399
-1.078125;0.071080944255478;0.0710810757835936
-1.07578125;0.0701145548828459;0.070114695366343
-1.0734375;0.0691594289201692;0.0691595791752308
-1.07109375;0.0682154675228419;0.0682156283627408
-1.06875;0.0672825721989782;0.0672827444336196
-1.06640625;0.066360644816387;0.0663608292518488
-1.0640625;0.0654495876094029;0.0654497850474784
-1.06171875;0.0645493031855767;0.0645495144233185
-1.059375;0.063659694532223;0.0636599203614882
-1.05703125;0.0627806650228273;0.0627809062298252
-1.0546875;0.0619121184233123;0.0619123757881554
-1.05234375;0.0610539588981677;0.0610542331944223
-1.05;0.0602060910164352;0.0602063830106774
-1.04765625;0.059368419757562;0.0593687302089357
-1.0453125;0.0585408505171119;0.0585411801768902
-1.04296875;0.0577232891123418;0.0577236387234914
-1.040625;0.0569156417876409;0.0569160120843911
-1.03828125;0.0561178152198377;0.056118206927253
-1.0359375;0.0553297165233652;0.0553301303569223
-1.03359375;0.0545512532553033;0.0545516899204719
-1.03125;0.053782333420279;0.0537827936121086
-1.02890625;0.0530228654752387;0.0530233498779495
-1.0265625;0.0522727583340879;0.0522732676206668
-1.02421875;0.0515319213722024;0.0515324562040052
-1.021875;0.0508002644308081;0.0508008254571676
-1.01953125;0.0500776978212327;0.0500782856790715
-1.0171875;0.0493641323290309;0.0493647476424811
-1.01484375;0.0486594792179823;0.048660122598011
-1.0125;0.0479636502339622;0.0479643222780058
-1.01015625;0.0472765576086897;0.0472772589002923
-1.0078125;0.0465981140633506;0.0465988451718104
-1.00546875;0.0459282328120977;0.0459289942921218
-1.003125;0.0452668275654306;0.0452676199567961
-1.00078125;0.044613812533452;0.0446146363606737
-0.9984375;0.0439691024290069;0.0439699582010167
-0.99609375;0.043332612470701;0.0433335006805306
-0.99375;0.0427042583858028;0.0427051795102779
-0.99140625;0.042083956413028;0.0420849109124714
-0.9890625;0.0414716233052092;0.041472611623149
-0.98671875;0.0408671763318503;0.0408681988947403
-0.984375;0.0402705332815682;0.0402715904985169
-0.98203125;0.0396816124644208;0.0396827047269281
-0.9796875;0.0391003327141262;0.03910146039583
-0.97734375;0.0385266133901681;0.0385277768466015
-0.975;0.0379603743797972;0.0379615739481541
-0.97265625;0.0374015360999194;0.037402772098831
-0.9703125;0.036850019498882;0.0368512922282018
-0.96796875;0.0363057460581499;0.0363070557987505
-0.965625;0.0357686377938813;0.0357699848074603
-0.96328125;0.0352386172583981;0.035240001787295
-0.9609375;0.0347156075415541;0.0347170298085775
-0.95859375;0.0341995322720024;0.034200992480268
-0.95625;0.0336903156183657;0.0336918139511438
-0.95390625;0.0331878822903019;0.0331894189108783
-0.9515625;0.0326921575394796;0.0326937325910253
-0.94921875;0.0322030671604522;0.0322046807659051
-0.946875;0.031720537491439;0.0317221897533963
-0.94453125;0.0312444954150128;0.0312461864156345
-0.9421875;0.0307748683586936;0.0307765981596182
-0.93984375;0.0303115842954525;0.0303133529377238
-0.9375;0.0298545717441241;0.0298563792481282
-0.93515625;0.0294037597697305;0.0294056061351463
-0.9328125;0.0289590779837186;0.0289609631894775
-0.93046875;0.0285204565441078;0.0285223805483681
-0.928125;0.0280878261555562;0.028089788895686
-0.92578125;0.0276611180693405;0.0276631194619143
-0.9234375;0.0272402640832529;0.0272423040240589
-0.92109375;0.0268251965414181;0.0268272749054779
-0.91875;0.026415848334026;0.0264179649756257
-0.91640625;0.0260121528969917;0.0260143076497243
-0.9140625;0.0256140442115312;0.0256162368883519
-0.91171875;0.0252214568036632;0.0252236871969555
-0.909375;0.0248343257436352;0.0248365936252887
-0.90703125;0.0244525866452753;0.0244548917667761
-0.9046875;0.0240761756652706;0.0240785177578017
-0.90234375;0.0237050295023728;0.0237074082769282
-0.9;0.0233390853965353;0.0233415005440449
-0.89765625;0.0229782811279797;0.0229807323194441
-0.8953125;0.0226225550161924;0.0226250419028326
-0.89296875;0.0222718459188575;0.0222743681322726
-0.890625;0.0219260932307211;0.0219286503830601
-0.88828125;0.0215852368823916;0.0215878285665336
-0.8859375;0.0212492173390779;0.0212518431288274
-0.88359375;0.0209179755992632;0.0209206350495528
-0.88125;0.0205914531933194;0.0205941458404261
-0.87890625;0.0202695921820612;0.0202723175438318
-0.8765625;0.01995233515524;0.0199550927313287
-0.87421875;0.0196396252299838;0.0196424145021001
-0.871875;0.0193314060491761;0.0193342264813433
-0.86953125;0.0190276217797839;0.0190304728186077
-0.8671875;0.018728217111129;0.0187310981860766
-0.86484375;0.0184331372531065;0.0184360477767972
-0.8625;0.0181423279343539;0.0181452673028579
-0.86015625;0.0178557354003662;0.0178587029935134
-0.8578125;0.0175733064115644;0.017576301593265
-0.85546875;0.0172949882413146;0.0172980103598873
-0.853125;0.0170207286738996;0.0170237770624104
-0.85078125;0.0167504760024446;0.016753549979053
-0.8484375;0.0164841790267981;0.0164872778951153
-0.84609375;0.0162217870513693;0.0162249101008229
-0.84375;0.0159632498829218;0.0159663963891305
-0.84140625;0.0157085178283264;0.0157116870534823
-0.8390625;0.0154575416922733;0.0154607328855332
-0.83671875;0.0152102727749433;0.0152134851728276
-0.834375;0.0149666628696439;0.0149698956964444
-0.83203125;0.0147266642604041;0.0147299167285977
-0.8296875;0.0144902297195349;0.0144935010302063
-0.82734375;0.0142573125051547;0.014260601848426
-0.825;0.0140278663586805;0.0140311729141468
-0.82265625;0.0138018455022833;0.013805168439457
-0.8203125;0.0135792046363157;0.0135825431150749
-0.81796875;0.0133598989367032;0.0133632521077485
-0.815625;0.0131438840523113;0.0131472510576274
-0.81328125;0.0129311161022766;0.0129344960755998
-0.8109375;0.0127215516733155;0.0127249437406071
-0.80859375;0.0125151478170011;0.0125185510969262
-0.80625;0.0123118620470182;0.0123152756514284
-0.80390625;0.0121116523363886;0.012115075370811
-0.8015625;0.0119144771146742;0.0119179086788033
-0.79921875;0.0117202952651576;0.0117237344533521
-0.796875;0.0115290661219981;0.0115325120237819
-0.79453125;0.0113407494673662;0.0113442011679326
-0.7921875;0.0111553055285587;0.0111587621092771
-0.78984375;0.0109726949750934;0.0109761555140217
-0.7875;0.0107928789157844;0.0107963424881801
-0.78515625;0.010615818895799;0.0106192845746376
-0.7828125;0.010441476893699;0.0104449437501891
-0.78046875;0.0102698153184637;0.0102732824225688
-0.778125;0.0101007970064983;0.010104263427458
-0.77578125;0.00993438521862782;0.00993785002547965
-0.7734375;0.0097705436370765;0.00977400589917995
-0.77109375;0.00960923636243439;0.00961269514999557
-0.76875;0.00945042791061235;0.00945388229520813
-0.76640625;0.00929408320978409;0.00929753226488676
-0.7640625;0.00914016759731848;0.00914361039882083
-0.76171875;0.0089886468167025;0.00899208244344069
-0.759375;0.00883948701445343;0.00884291454873093
-0.75703125;0.00869265473702406;0.00869607326513298
-0.7546875;0.00854811692769932;0.00855152554044119
-0.75234375;0.0084058409234866;0.0084092387166903
-0.75;0.00826579445199916;0.00826918052703781
-0.74765625;0.00812794562833476;0.00813131909263996
-0.7453125;0.00799226295194858;0.00799562291952166
-0.74296875;0.00785871530352283;0.00786206089544264
-0.740625;0.00772727194183231;0.00773060228676112
-0.73828125;0.0075979025006076;0.00760121673529187
-0.7359375;0.00747057698539494;0.0074738742551632
-0.73359375;0.00734526577041655;0.00734854522967232
-0.73125;0.00722193959542837;0.0072252004081388
-0.72890625;0.00710056956257797;0.00710381090275866
-0.7265625;0.00698112713326332;0.00698434818545583
-0.72421875;0.00686358412499189;0.00686678408473745
-0.721875;0.00674791270824144;0.00675109078254923
-0.71953125;0.00663408540332266;0.0066372408111311
-0.7171875;0.0065220750772451;0.00652520704987656
-0.71484375;0.00641185494058631;0.00641496272219691
-0.7125;0.00630339854436327;0.0063064813923841
-0.71015625;0.00619667977691006;0.00619973696248247
-0.7078125;0.00609167286075924;0.00609470366916211
-0.70546875;0.00598835234952907;0.00599135608059782
-0.703125;0.00588669312481598;0.00588966909335578
-0.70078125;0.00578667039309423;0.00578961792928228
-0.6984375;0.00568825968262104;0.00569117813240223
-0.69609375;0.00559143684035059;0.00559432556582391
-0.69375;0.00549617802885457;0.00549903640865064
-0.69140625;0.00540245972325194;0.00540528715290074
-0.6890625;0.00531025870814616;0.00531305460043659
-0.68671875;0.00521955207457217;0.00522231585989983
-0.684375;0.00513031721695363;0.00513304834366099
-0.68203125;0.00504253183006786;0.00504522976477245
-0.6796875;0.00495617390602393;0.00495883813393809
-0.67734375;0.00487122173124882;0.00487385175648635
-0.675;0.00478765388348652;0.00479024922936007
-0.67265625;0.00470544922880801;0.0047080094381158
-0.6703125;0.00462458691863247;0.00462711155393252
-0.66796875;0.00454504638676164;0.00454753503063552
-0.665625;0.00446680734642606;0.00446925960173091
-0.66328125;0.00438984978734481;0.0043922652774528
-0.6609375;0.00431415397279671;0.0043165323418241
-0.65859375;0.00423970043670825;0.00424204134973085
-0.65625;0.00416646998075171;0.00416877312400826
-0.65390625;0.00409444367146021;0.0040967087525439
-0.6515625;0.00402360283735529;0.0040258295853926
-0.64921875;0.00395392906609015;0.00395611723190644
-0.646875;0.00388540420160835;0.00388755355788063
-0.64453125;0.00381801034131562;0.00382012068271325
-0.6421875;0.00375172983326958;0.00375380097658039
-0.63984375;0.00368654527338411;0.003688577057628
-0.6375;0.00362243950264912;0.00362443178917906
-0.63515625;0.00355939560436738;0.00356134827695516
-0.6328125;0.0034973969014081;0.00349930986631823
-0.63046875;0.00343642695347533;0.00343830013952422
-0.628125;0.00337646955439544;0.00337830291299751
-0.62578125;0.00331750872941977;0.00331930223461943
-0.6234375;0.00325952873254634;0.00326128238103604
-0.62109375;0.00320251404385682;0.00320422785498165
-0.61875;0.00314644936687313;0.00314812338262113
-0.61640625;0.00309131962592981;0.00309295391090824
-0.6140625;0.00303710996356672;0.00303870460496445
-0.61171875;0.00298380573793721;0.00298536084547295
-0.609375;0.002931392520236;0.00293290822609309
-0.60703125;0.00287985609214549;0.0028813325508914
-0.6046875;0.00282918244329978;0.00283061983179298
-0.60234375;0.0027793577687677;0.00278075628604936
-0.6;0.00273036846655494;0.00273172833372685
-0.59765625;0.00268220113512345;0.00268352259521266
-0.5953125;0.00263484257093188;0.00263612588874077
-0.59296875;0.00258827976599428;0.00258952522793644
-0.590625;0.00254249990545584;0.00254370781937846
-0.58828125;0.00249749036519216;0.0024986610601848
-0.5859375;0.00245323870942299;0.0024543725356127
-0.58359375;0.00240973268834948;0.00241083001668103
-0.58125;0.00236696023580741;0.00236802145781173
-0.57890625;0.00232490946694231;0.00232593499449054
-0.5765625;0.00228356867590295;0.00228455894094681
-0.57421875;0.00224292633355483;0.00224388178785409
-0.571875;0.00220297108521278;0.00220389220005015
-0.56953125;0.00216369174839411;0.00216457901427576
-0.5671875;0.00212507731059025;0.00212593123693457
-0.56484375;0.00208711692705901;0.00208793804187308
-0.5625;0.00204979991863644;0.00205058876817749
-0.56015625;0.00201311576956806;0.00201387291799561
-0.5578125;0.00197705412535989;0.00197778015437358
-0.55546875;0.00194160479064982;0.00194230029911564
-0.553125;0.00190675772709793;0.00190742333066261
-0.55078125;0.00187250305129751;0.00187313938199146
-0.5484375;0.00183883103270416;0.0018394387385329
-0.54609375;0.00180573209158708;0.00180631183611053
-0.54375;0.00177319679699782;0.00177374925889926
-0.54140625;0.0017412158647598;0.00174174173740426
-0.5390625;0.00170978015547762;0.00171028014645859
-0.53671875;0.00167888067256505;0.00167935550324265
-0.534375;0.00164850856029448;0.00164895896532
-0.53203125;0.00161865510186318;0.00161908182869771
-0.5296875;0.00158931171748188;0.0015897155259029
-0.52734375;0.0015604699624811;0.00156085162408065
-0.525;0.00153212152543715;0.00153248182310965
-0.52265625;0.00150425822631834;0.00150459795374182
-0.5203125;0.00147687201464936;0.00147719197575592
-0.51796875;0.00144995496769543;0.00145025597613418
-0.515625;0.00142349928866681;0.00142378216725947
-0.51328125;0.00139749730493923;0.00139776288512757
-0.5109375;0.00137194146629718;0.00137219058758323
-0.50859375;0.00134682434319406;0.00134705785257288
-0.50625;0.00132213862503142;0.00132235737641754
-0.50390625;0.00129787711845659;0.00129808197210501
-0.5015625;0.00127403274568141;0.00127422456760084
-0.499218750000001;0.00125059854281598;0.00125077820417705
-0.496875000000001;0.00122756765822434;0.00122773603476307
-0.494531250000001;0.00120493335089684;0.00120509132231252
-0.492187500000001;0.00118268898884066;0.00118283743818945
-0.489843750000001;0.00116082804749031;0.00116096786057388
-0.4875;0.00113934410813449;0.00113947617288526
-0.485156250000001;0.00111823085636204;0.00111835606222515
-0.482812500000001;0.0010974820805263;0.00109760131783796
-0.48046875;0.00107709167022576;0.00107720582958874
-0.478125;0.00105705361480444;0.00105716358646161
-0.47578125;0.00103736200186879;0.00103746867507384
-0.4734375;0.00101801101582214;0.00101811527820988
-0.47109375;0.000998994936417498;0.000999097673371751
-0.46875;0.000980308137326684;0.000980410231347474
-0.46640625;0.00096194508472751;0.000962047414798777
-0.4640625;0.000943900335907819;0.000944003776863859
-0.46171875;0.000926168537885995;0.000926273959779535
-0.459375;0.000908744426049662;0.00090885269351886
-0.45703125;0.000891622822809667;0.000891734794448385
-0.454687499999999;0.000874798636272172;0.000874915163999921
-0.452343750000002;0.000858266858925929;0.000858388787361845
-0.450000000000002;0.000842022566347058;0.000842150732184138
-0.447656250000001;0.000826060915919372;0.000826196147303261
-0.445312500000001;0.00081037714557167;0.000810520261481775
-0.442968750000001;0.000794966572529842;0.00079511838216424
-0.440625000000001;0.000779824592086616;0.000779985894251477
-0.438281250000001;0.000764946676385519;0.000765118258888087
-0.435937500000001;0.000750328373221339;0.000750511012269567
-0.433593750000001;0.000735965304855541;0.00073615976446087
-0.431250000000001;0.000721853166848146;0.000722060198236086
-0.42890625;0.000707987726903573;0.000708208067929073
-0.426562500000001;0.000694364823732962;0.000694599198303463
-0.424218750000001;0.000680980365930153;0.000681229483434369
-0.421875;0.000667830330863565;0.000668094885609331
-0.41953125;0.000654910763582541;0.000655191434241532
-0.4171875;0.000642217775738282;0.000642515224798828
-0.41484375;0.000629747544518932;0.000630062417748833
-0.4125;0.000617496311599819;0.000617829237517286
